id	word	definition_cn	ecdict_translation	ecdict_phonetic
TOEFL_1529	pole	n. 柱,地极	n. 波兰人, 极点, 磁极, 电极, 杆, 竿, 相反的极端 / vt. 用竿支撑 / vi. 撑篙	pәul
TOEFL_7056	polychrome	adj. 彩饰的 n多彩艺术品	a. 多彩的, 彩绘的 / n. 彩色物品, 多色彩	'pɒlikrәum
TOEFL_9518	polygamous	adj. 一夫多妻的， 一妻多夫的	a. 多配偶(制)的, 多偶性的 / [医] 多配[合]的	pә'ligәmәs
TOEFL_1545	pool	n. 池	n. 池, 水塘, 石油层, 联营 / vt. 合伙经营, 共享, 采掘, 汇聚成 / vi. 汇合成塘, 淤积, 联营	pu:l
TOEFL_2196	porous	adj. 多孔渗水的	a. 多孔的, 有气孔的, 多孔性的, 能渗透的 / [医] 多孔的	'pɒ:rәs
TOEFL_3476	portable	adj. 便于携带的,轻便的	a. 可携带的, 可搬运的, 可移动的 / [计] 可移植的	'pɒ:tәbl
TOEFL_7077	portend	v. 预示	vt. 成为...的前兆, 预知, 给与...的警告	pɒ:'tend
TOEFL_5892	postmaster	n. 邮局局长	n. 邮政局长 / [计] 邮件主管员	'pәust.mɑ:stә
TOEFL_7846	postmodern	adj. 后现代主义的	a. 后现代的	pәust'mɔdәn
TOEFL_603	pot	n. 罐,壶	n. 盆, 罐, 壶, 坩埚, 奖杯 / vt. 装入盆中, 在锅中煮, 随手射击 / vi. 随手射击	pɒt
TOEFL_1822	precipitation	n. 仓促	n. 坠落, 沉淀, 降水, 轻率, 急速, 猛冲, 突如其来 / [化] 析出	pri.sipi'teiʃәn
TOEFL_7611	predate	v. 提早日期, 居先	vt. 倒填...的日期, 把...的日期填早, 在日期上早于, 在日期上先于 / [经] 提前日期	'pri:'deit
TOEFL_3659	predation	n. 掠食	掠夺行为	pri'deiʃәn
TOEFL_6848	predetermine	v. 预先确定	vt. 预先决定, 预先查明 / [经] 预定的, 先定的	.pri:di'tә:min
TOEFL_7092	predetermined	adj. 预订的	a. 业已决定的；先已决定的	
TOEFL_5869	predicament	n. 困境,窘状	n. 处境, 穷境, 困局	pri'dikәmәnt
TOEFL_5204	predictability	n. 可预见性	n. 可预言 / [电] 可预测性	pri.diktә'biliti
TOEFL_5186	predispose	v. (使)易罹患, (使)预先偏向于	vt. 预先处置, 使预先有倾向	.pri:di'spәuz
TOEFL_597	prefer	v. 更喜欢,宁愿	vt. 宁可, 较喜欢, 提出 / [法] 给予优先权, 优先偿还, 提出	pri'fә:
TOEFL_4974	preferentially	adj. 优先的, 优待的	[医]优先地	,prefə'renʃəli
TOEFL_5997	premature	adj. 未成熟的,早熟的	a. 早产的, 过早的, 不成熟的 / n. 早产儿, 过早发生的事物	.premә'tjuә
TOEFL_5941	preoccupation	n. 全神贯注,当务之急	n. 抢先占据, 先人之见, 入神 / [医] 成见, 注意散漫, 心不在焉	pri:.ɒkju'peiʃәn
TOEFL_7346	preparedness	n. 有准备, 已准备	n. 准备状态, 战备状态	pri'pєәdnis
TOEFL_5103	prerecord	v. 事先录音	vt. 事先录制	.pri:ri'kɒ:d
TOEFL_4980	preschool	adj. 未满学龄的n幼儿园	a. 就学前的 / n. 育幼院, 幼稚园	'pri:'sku:l
TOEFL_2715	presidency	n. 任期	n. 总统职权, 总裁职位	'prezidәnsi
TOEFL_7665	preventive	adj. 预防性的	a. 预防的, 防止的 / n. 防止物, 预防方法, 预防药	pri'ventiv
TOEFL_9027	primatology	n. 灵长类动物学	n. 灵长目动物学	.praimә'tɒlәdʒi
TOEFL_3274	prime	adj. 首要的,最好的	n. 最佳部分, 初期, 全盛期 / a. 主要的, 最初的, 根本的 / v. 加油启动, 灌注, 填装	praim
TOEFL_918	prior	adj. 优先的,在前的	a. 更重要的, 较早的, 在先的 / n. 小隐修院院长, 大隐修院副院长	'praiә
TOEFL_9579	prioritize	v. 划分优先顺序； 优先处理	vt. 按优先次序列出, 优先考虑	'praiәritaiz
TOEFL_7204	pristine	adj. 质朴的	a. 太古的, 原来的, 古时的, 原始的	'pristi:n
TOEFL_9239	proactive	adj. 积极主动的； 先发制人的	a. 〈心理〉前摄的	,prәu'æktiv
TOEFL_2840	probe	v. 探查, 查明	n. 探索, 调查, 探针, 探测器 / v. 用探针探测, 调查, 探索	prәub
TOEFL_8549	proboscidean	adj. 长鼻类的 n长鼻目动物	a. 长鼻目的	.prәubɒ'sidiәn
TOEFL_8616	prod	v. 刺	n. 刺针, 刺棒, 激励话, 提醒物 / vt. 戳, 刺, 刺激 / vi. 戳, 刺	prɒd
TOEFL_8154	proficiently	adv. 熟练地	adv. 精通地	
TOEFL_8136	profusion	n. 丰富	n. 大量, 慷慨, 挥霍, 充沛, 浪费	prә'fju:ʒәn
TOEFL_7985	programmer	n. 程序师, 程序规划员	n. 程序员 / [计] 程序设计员; 程序员	'prәugræmә
TOEFL_2744	progressively	adv. 日益增多地	adv. 进步, 先进, 向前进, 不断前进, 累进, 渐进, 逐渐, 渐次, 主张进步, 进行性	
TOEFL_9775	prolonged	adj. 长期的， 持久的	a. 延续的, 长时间的	prә'lɔŋd
TOEFL_3848	prone	adj. 易于…的，很可能…的	a. 俯伏的, 面向下的, 有...倾向的 / [医] 旋前的, 伏的, 俯的	prәun
TOEFL_5571	pronoun	n. 代名词	n. 代词	'prәunaun
TOEFL_5985	proportionally	adv. 成比例地,相称地	按比例地, 相配合地, 适当地	prə'pɔ:ʃənlɪ
TOEFL_8117	prosaic	adj. 单调乏味的,平淡的	a. 散文的, 散文体的, 平凡的	prәu'zeiik
TOEFL_3724	prospect	n. 前景, 景象	n. 景色, 展望 / vt. 勘探, 勘察 / vi. 勘探, 有前途	'prɒspekt
TOEFL_7651	protagonist	n. 提倡者，支持者	n. 主人公, 主角, 领导者	prәu'tægәnist
TOEFL_4697	protectionist	n. 保护贸易论(者)	n. 贸易保护主义者 / a. 贸易保护主义的	prә'tekʃәnist
TOEFL_2091	proterozoic	n&a. 原生代(的)	n. 元古代, 元古代岩 / a. 元古代的, 元古代岩的	.prɒtәrә'zәuik
TOEFL_7694	proudly	adv. 骄傲地	adv. 傲慢地, 自大地, 得意洋洋地	'praudli
TOEFL_1290	province	n. 省(一个国家的大行政区)	n. 省, 地方, 职权, 领域 / [法] 省, 地方, 领域	'prɒvins
TOEFL_7062	provincialism	n. 地方风尚	n. 乡下习气, 方言, 地方风俗	prә'vinʃәlizm
TOEFL_3494	prowl	v. 巡游	n. 潜行, 徘徊, 悄悄踱步 / vi. 潜行以觅食, 徘徊 / vt. 徘徊	praul
TOEFL_2990	pry	v. 探查	n. 杠杆, 窥探, 好奇者 / vi. 打听, 窥探 / vt. 撬动, 撬开, 费力得到	prai
TOEFL_6957	psychoanalyst	n. 心理分析学者	n. 心理分析学家 / [医] 精神分析家	.saikәu'ænәlist
TOEFL_2295	psychodynamic	adj. 精神动力的	a. 心理动力的 / [医] 精神动力学的	,saikәudai'næmik
TOEFL_2644	psychologist	n. 心理学者	n. 心理学家 / [医] 心理学家	sai'kɒlәdʒist
TOEFL_5439	ptarmigan	n. 松鸡类	n. 雷鸟	'tɑ:migәn
TOEFL_2187	pterosaur	n. 翼龙	n. 翼手龙	'terәsɒ:
TOEFL_1087	pull	v. 拉,拖,拔	vt. 拉, 拖, 拔, 牵, 撕开, 吸引 / vi. 拉, 拖, 拔, 有吸引力 / n. 拉, 拖, 拔, 拉力, 牵引力, 划船, 吸引	pul
TOEFL_6305	punch	v. 冲孔, 打孔	n. 打洞器, 钻孔机, 冲压机, 冲床, 潘趣酒 / vt. 以拳重击, 开洞, 冲压 / vi. 用拳猛击	pʌntʃ
TOEFL_5925	puncture	n. 小孔； v. 刺破	n. 刺痕, 穿刺 / vt. 刺穿, 刺, 揭穿 / vi. 被刺穿	'pʌŋktʃә
TOEFL_3215	purely	adv. 仅仅；简单地	adv. 纯粹地, 清白地, 贞洁地	'pjuәli
TOEFL_7376	purge	v. 清洗(除) n清洗	n. 净化, 清除, 泻药 / v. (使)净化, 清除, (使)通便 / [计] 服务器文件删除实用程序	pә:dʒ
TOEFL_5383	purification	n. 净化	n. 纯化, 提纯, 涤罪 / [化] 提纯	.pjurifi'keiʃәn
TOEFL_9819	puritanical	adj. 极守道德的	a. 清教徒的, 清教主义的, 宗教上极端拘谨的, 道德上极端拘谨的	,pjuәri'tænikәl
TOEFL_2907	putt	v. 短打,把球轻轻打进洞	vt. 击球入洞 / vi. 轻击高尔夫球 / n. 轻轻一击(入洞)	pʌt
TOEFL_9200	quaker	n. 教友派信徒, 贵格会会员	n. 贵格会教徒	'kweikә
TOEFL_219	quickly	adv. 快速地	adv. 很快地	'kwikli
TOEFL_5014	quietly	adv. 平静地,寂静地	adv. 安静地, 沉着地, 秘密地	'kwaiәtli
TOEFL_3444	quotation	n. 引文,引语	n. 引用语, 语录, 牌价, 报价 / [化] 报价	kwәu'teiʃәn
TOEFL_1381	rabbit	n. 兔	n. 兔子 / vi. 猎兔 / vt. 让...见鬼去	'ræbit
TOEFL_10342	racing	adj. 比赛的； n. 比赛， 竞赛	n. 赛马, 赛车 / [机] 空转, 急转	'reisiŋ
TOEFL_7269	radioactivity	n. 放射能	n. 放射性 / [化] 放射性	.reidiәuæk'tiviti
TOEFL_3865	radiocarbon	n. 放射性炭	n. 放射性碳, 碳-14 / [化] 放射性碳	.reidiәu'kɑ:bәn
TOEFL_2523	raft	n. 木排(筏),救生圈 v用筏子渡河	n. 筏, 救生筏, 大量 / vi. 乘筏 / vt. 筏运, 制成筏	ræft
TOEFL_5968	ragtime	n. 拉格泰姆音乐； adj. 使人发笑的	n. 雷格泰姆旋律, 散拍乐 / a. 滑稽的	'rægtaim
TOEFL_6294	rapport	n. 和谐, 亲善	n. 关系, 融洽, 一致 / [医] 关系, 协调(病人与医师间), 感通(唯心的灵交术时)	ræ'pɒ:
TOEFL_6501	rarity	n. 稀有	n. 稀罕, 罕有, 珍奇, 稀薄	'rєәrәti
TOEFL_7011	rat	n. 老鼠	n. 鼠, 卑鄙的人, 破坏者, 变节者 / vi. 捕鼠, 变节 / vt. 弄蓬松	ræt
TOEFL_8106	rationalism	n. 理性主义, 唯理论	n. 合理主义, 理性论, 纯理论	'ræʃәnәlizm
TOEFL_4298	rattle	v. 嘎嘎作响n咯咯声;吵闹声	vt. 使嘎嘎响, 喋喋不休地说 / vi. 格格响, 喋喋不休 / n. 格格声, 拨浪鼓, 喋喋不休的话	'rætl
TOEFL_3232	raven	n. 大乌鸦	n. 渡鸦, 掠夺 / a. 乌黑的 / v. 掠夺, 狼吞虎咽	'reivn
TOEFL_7329	reachable	adj. 可达成的, 可获得的	[计] 可达的	
TOEFL_2328	ready	adj. 有准备的	n. 预备好的状态, 现款 / a. 准备好的, 备用的, 可以使用的 / adv. 预先, 迅速 / vt. 使准备好	'redi
TOEFL_2869	rear	n& a. 后部(面，方)(的) vt养，种	n. 后面, 背后, 后方 / a. 后面的, 背面的, 后方的 / vt. 养育, 培养, 饲养, 举起, 树立, 栽种 / vi. 高耸, 暴跳	riә
TOEFL_3452	reasonably	adv. 有理地；合理地	adv. 适度地, 相当地	'ri:znәbli
TOEFL_5229	rebound	n. /v回弹	vi. 弹回, 返回, 产生事与愿违的结果 / vt. 使弹回, 使返回 / n. 反弹, 返回, 篮板球, 振作 / rebind的过去式和过去分词	ri'baund
TOEFL_40	recent	adj. 近来的,新近的	a. 最近的, 近代的, 最新的 / [经] 最近的, 新进的	'ri:snt
TOEFL_3822	recipient	n. 接受者，接收者	a. 领受的, 容易接受的, 感受性强的 / n. 领受者, 容纳者, 容器	ri'sipiәnt
TOEFL_9388	recoup	v. 收回， 弥补	vt. 偿还, 赔偿, 补偿, 扣除 / vi. 补偿损失	ri'ku:p
TOEFL_3314	recruitment	n. 征募新兵, 补充	n. 新兵征召 / [医] 募集[反应], 募集[现象](生理), 复聪(耳科)	ri'kru:tmәnt
TOEFL_9647	recurring	adj. 往复的， 反复的， 再次发生的	[计] 循环的 / [医] 复发的, 再发的	
TOEFL_8610	reexamine	v. 复试	vt. 重考, 再检查, 再审查 / [经] 再检查, 再调查	.ri:ig'zæmin
TOEFL_3008	refill	v. 再装满,再充填	n. 再注满, 替换物 / vt. 再将...注满 / vi. 被再注满	ri:'fil
TOEFL_3523	refresh	v. (使)精神振作,(使)恢复活力	vt. 使清新, 使恢复, 使生气蓬勃 / vi. 提起精神, 恢复精神, 吃点心, 喝饮料 / vt. 刷新, 重新整理 / vi. 刷新, 重新整理 / [计] 刷新, 重新整理	ri'freʃ
TOEFL_10367	refreshing	adj. 使人耳目一新的； 提神的， 使人精神振作的	a. 使清爽的, 有精神的, 爽快的	ri'freʃiŋ
TOEFL_9713	rekindle	v. 重新点燃； 使振作	vt. 再点火, 重新激起 / vi. 重新燃烧	.ri:'kindl
TOEFL_9743	relegate	v. 使贬职， 使降级； 放逐， 贬谪	vt. 驱逐, 使降低地位, 把...归类, 把...委托给 / [法] 流放, 判流放刑, 驱逐	'religeit
TOEFL_8081	relict	n. 残遗物	n. 未亡人, 寡妇, 残余物, 残余 / [法] 寡妇, 生存者, 残存者	'relikt
TOEFL_3310	relief	n. 轻松，缓解	n. 减轻, 解除, 救济, 安慰, 调剂, 浮雕, 换班, (地势的)起伏 / [医] 缓减, 减轻, 浮雕(绘画中)	ri'li:f
TOEFL_294	religious	adj. 宗教的	a. 宗教性的, 虔诚的, 宗教上的, 严谨的 / n. 修道士, 出家人	ri'lidʒәs
TOEFL_7436	religiously	adv. 虔诚地, 笃信地	adv. 虔诚而经常地, 笃诚地	
TOEFL_3867	relocate	v. 重新部署	vt. 重新安置, 再配置, 放在新地方 / [计] 再定位; 浮动	ri:'lәukeit
TOEFL_278	remove	v. 移开,去除	vt. 移动, 调动, 除去, 迁移, 开除, 移交 / vi. 迁移, 移动, 搬家 / n. 班级, 升级, 移动, 搬家, 间距 / [计] 删除	ri'mu:v
TOEFL_4007	rend	v. 撕裂，猛拉	vt. 分裂, 劈开, 强夺, 撕碎, 划破 / vi. 撕开, 裂开	rend
TOEFL_2641	render	v. 使得,提供	vt. 回报, 给于, 付给, 汇报, 提出, 舍弃, 反映, 表示, 表演, 致使, 执行, 实施 / vi. 给予补偿 / n. 交纳, 打底	'rendә
TOEFL_6173	rennin	n. 高血压蛋白原酶	n. 凝乳酶 / [化] 凝乳酶	'renin
TOEFL_9400	renown	n. 名望， 声誉	n. 名声, 声望 / vt. 使有声望	ri'naun
TOEFL_6966	rentable	adj. 可出租的	a. 可租的, 可收租金的 / [法] 可租的, 可收租金的	
TOEFL_3370	rental	n. 租金额	n. 租费, 租金收入 / a. 租赁的, 收取租金的	'rentl
TOEFL_8766	renter	n. 租贷人	n. 承租人, 佃户, 出租人 / [经] 租赁人, 租户, 出租人	'rentә
TOEFL_7076	reorient	v. 重定的方向(或方位)	vt. 使适应, 再调整	.ri:'ɒ:rient
TOEFL_3652	replenish	v. 补充	vt. 把...重新补足, 把...再装满 / vi. 被再装满, 充满	ri'pleniʃ
TOEFL_9218	reproach	v&n. 指责， 斥责， 批评	n. 责备, 耻辱 / vt. 责备, 申斥, 使丢脸	ri'prәutʃ
TOEFL_3516	reptilian	n. 爬行类动物	a. 爬虫类的, 像爬虫的, 卑鄙的 / n. 爬行动物	rep'tiliәn
TOEFL_2986	repudiate	v. 批判	vt. 声明离婚, 拒绝, 拒付, 拒绝履行 / [经] 拒付(公债,国债等)	ri'pju:dieit
TOEFL_9346	reschedule	v. 重新计划， 重订…的时间表	[计] 重安排, 重调度 / [化] 修订计划	ri:ʃedju:l
TOEFL_103	researcher	n. 研究者,调查者	n. 研究人员	ri:'sә:tʃә
TOEFL_3673	reset	v. 重新安排	n. 重新设定, 重新组合, 重排版 / vt. 重新设定, 重置, 重新组合 / vi. 重置, 清零 / [计] 重置, 清零	.ri:'set
TOEFL_4899	residency	n. 居住, 住所	n. 住处 / [法] 住处, 管辖区	'rezidәnsi
TOEFL_5745	resilient	n. 帕特森（美国一座城市）	a. 弹回的, 有弹力的 / [医] 回弹的, 回能的	ri'ziliәnt
TOEFL_6872	resort	vi& n. 求助，采用	n. 度假胜地, 手段, 凭借, 常去之地 / vi. 诉诸, 常去	ri'zɒ:t
TOEFL_8226	respectable	adj. 可敬的；有身价的	a. 值得尊重的, 人格高尚的, 相当数量的 / n. 品格高尚的人	ri'spektәbl
TOEFL_8370	restful	adj. 宁静的	a. 给人休息的, 素雅的, 安静的	'restful
TOEFL_2814	restless	adj. 得不到休息的, 不安宁的	a. 不安静的, 慌张的, 休息不充分的 / [医] 不安静的, 不宁的	'restlis
TOEFL_7393	restlessness	n. 辗转不安, 烦躁不安	n. 坐立不安；不安定	
TOEFL_8846	restrictive	adj. 限制性的	a. 限制的, 约束的, 限定的 / n. 限制词	ri'striktiv
TOEFL_7635	retentive	adj. 有记忆力的	a. 保持的, 有保持力的, 记性好的	ri'tentiv
TOEFL_9072	retool	v. 将机械重新整备, 重组	[化] 重新装备	'ri:'tu:l
TOEFL_8397	retrain	v. 重新教育, 再教育	vt. 重新训练, 再训练	ri:'trein
TOEFL_5207	revitalization	n. 新生 复兴	[医] 复苏, 回生, 复新	ri:,vaitəlai'zeiʃən;-li'z-
TOEFL_3950	revitalize	v. 新生	vt. 使恢复生气, 使复活, 使复兴	.ri:'vaitәlaiz
TOEFL_3420	rhetorical	adj. 带修辞色彩的	a. 修辞学的, 符合修辞学的, 修辞的	ri'tɒ:rikl
TOEFL_2073	rice	n. 稻, 米	n. 米, 米饭, 稻 / vt. 将...压成米粒状	rais
TOEFL_513	rich	adj. 富有的； n. 有钱人	a. 富裕的, 富饶的, 浓厚的, 贵重的	ri:tʃ
TOEFL_5155	ride	v. 骑, 乘	n. 骑马, 乘坐, 乘车, 搭便车 / vt. 骑, 乘坐, 压迫, 控制 / vi. 骑马, 乘车, 漂游	raid
TOEFL_5750	rigidity	n. 刻板,严格	n. 坚硬, 僵化, 坚硬, 刚性, 刚度 / [化] 刚度系数	ri'dʒiditi
TOEFL_4880	rigorously	adv. 严格地	adv. 严厉地；残酷地	
TOEFL_7383	rime	n. 结晶, v使蒙霜	n. 白霜	raim
TOEFL_10124	rip	v. 扯破，撕坏； n. 裂口， 裂缝	n. 裂痕, 破绽, 拉裂, 浪子, 巨浪 / vi. 被拉开, 裂开, 猛冲 / vt. 撕, 扯, 劈	rip
TOEFL_2642	robin	n. 知更鸟	n. 旅鸫 / [医] 刺槐毒素	'rɒbin
TOEFL_6014	robust	adj. 精力充沛的	a. 健康的, 强健的, 要用力气的, 坚定的, 粗野的 / [计] 健壮性	rәu'bʌst
TOEFL_3393	rod	n. 杆, 棒	n. 竿, 笞鞭, 小枝 / [化] 棒	rɒd
TOEFL_2981	rodent	n. 啮齿类动物	a. 咬的, 啮齿类的 / n. 啮齿动物	'rәudәnt
TOEFL_4113	romance	n. 恋爱关系；浪漫气氛	n. 冒险故事, 浪漫史, 传奇文学 / vi. 写传奇, 作空想, 虚构	rәu'mæns
TOEFL_8783	rooster	n. 雄禽,	n. 公鸡, 栖息的鸟 / [机] 炉篦	'ru:stә
TOEFL_4462	rope	n. 绳, 索	n. 绳, 索, 粗绳, 绞索, 决窍 / vt. 捆, 缚, 绑, 圈起, 以绳将...系住 / vi. 拧成绳状	rәup
TOEFL_1778	row	n. 排,行v划(船)	n. 排, 行, 街道, 划船, 吵闹 / vt. 使成排, 划, 划船, 参加(赛船), 痛骂 / vi. 划船, 划动, 争吵 / [计] 行	rәu. rau
TOEFL_3413	rub	v. 擦,擦掉	n. 摩擦, 困难, 障碍, 磨损处 / vt. 擦, 搓, 摩擦, 惹怒 / vi. 摩擦, 擦破	rʌb
TOEFL_8476	rubble	n. 碎石	n. 粗石, 碎砖, 粗石堆	'rʌbl
TOEFL_3851	Russian	a& n. 俄罗斯(语)(的)	n. 俄国人, 俄语 / a. 俄国的, 俄语的	'rʌʃәn
TOEFL_5035	rye	n. 裸麦	n. 黑麦, 吉卜赛绅士 / [医] 黑麦	rai
TOEFL_5718	sacred	adj. 神的,害怕的	a. 神圣的, 献给上帝的, 庄严的, 祭祀的 / [法] 神圣的, 不可侵犯的	'seikrid
TOEFL_6824	saddle	n. 鞍；(自行车)座 vt装鞍	n. 鞍, 马鞍, 车座, 鞍状物 / vt. 装以马鞍, 使负担 / vi. 跨上马鞍	'sædl
TOEFL_8279	sage	adj. 智慧的  n智者	n. 圣人, 哲人, 鼠尾草属植物 / a. 贤明的, 明智的	seidʒ
TOEFL_6237	saguaro	n. 仙人掌之一种	n. 树形仙人掌	sә'gwɑ:rәu
TOEFL_4989	salinization	n. 盐渍化	盐化(作用)	sәlini'zeiʃәn
TOEFL_93	salt	n. 盐； v. 腌,盐渍	n. 盐, 风趣, 刺激 / a. 含盐的, 咸的, 风趣的, 辛辣的 / vt. 加盐于, 用盐腌	sɒ:lt
TOEFL_2071	salty	adj. 咸的	a. 有盐分的, 咸味浓的, 海洋的, 辛辣的, 有经验的	'sɒ:lti
TOEFL_8612	sanctimonious	adj. 伪装虔诚的, 道貌岸然的	a. 假装圣洁的, 假装虔诚的, 假装诚实的	.sæŋkti'mәuniәs
TOEFL_5913	sate	v. 使心满意足	vt. 充分满足, 过分满意, 使厌腻	seit
TOEFL_8601	satirist	n. 讽刺作家	n. 讽刺作者, 爱挖苦的人	'sætәrist
TOEFL_8963	sawyer	n. 锯木匠, 漂流水中的树木	n. 锯工, 漂流圆木, 显赫天牛	'sɒ:jә
TOEFL_146	say	v. 说,表明	vt. 说, 讲, 念, 说明, 指明 / vi. 说, 讲 / n. 意见, 发言权	sei
TOEFL_4454	scarcely	adv. 几乎不, 简直没有	adv. 简直不, 一定不, 仅仅	'skɑ:sli
TOEFL_5533	scat	v. 迅速走开； n. 爵士音乐中无意义的音节的演唱	interj. 嘘, 快走 / vi. 用拟声唱法唱 / n. (模仿乐器的)拟声唱法	skæt
TOEFL_9738	scourge	v. 鞭笞；使受苦，折磨； n. 鞭子； 祸害； 鞭笞	n. 鞭, 苦难根源, 灾祸 / vt. 鞭打, 痛斥, 蹂躏	skә:dʒ
TOEFL_5142	scrape	v&n. 刮，擦	n. 刮, 擦, 挖, 擦痕, 刮擦声, 困境 / vi. 刮掉, 擦掉, 刮出刺耳声 / vt. 刮, 擦, 擦伤, 挖成, 积蓄	skreip
TOEFL_6646	scraping	v&n. 刮，擦	n. 擦去, 抹去, 削去, 刮擦声, 碎屑 / a. 刮擦的, 吝啬的	'skreipiŋ
TOEFL_3004	scratch	v& n. 抓，搔,划(痕)	n. 抓痕, 搔, 抓, 擦伤, 刮擦声, 乱写, 零分, 起跑线 / vt. 搔, 抓, 挖出, 擦, 刮, 乱涂, 勾抹掉 / vi. 搔, 抓, 发刮擦声, 勉强糊口 / a. 碰巧的, 凑合的, 打草稿用的 / [计] 擦除	skrætʃ
TOEFL_3145	scrub	n. 灌木丛	n. 用力擦洗, 矮树, 矮人, 渺小之物 / vt. 用力擦洗, 擦掉, 摩擦 / vi. 擦洗干净, 进行手臂消毒 / a. 次等的, 矮小的, 非正规球队的, 临时凑合的	skrʌb
TOEFL_8096	scrubbiness	adj. 褴褛的,灌木丛生的	[网络] 清洁度	
TOEFL_4676	scurry	v. 疾行	vi. 急赶, 急跑, 急转 / n. 急赶, 急跑, 急转, 阵雪, 阵雨	'skʌri
TOEFL_8137	seacoast	n. 海滨	n. 海岸, 沿岸	'si:kәust
TOEFL_1841	seal	n. 封铅 vt封, 密封	n. 印章, 封条, 海豹, 海豹皮, 火漆, 封蜡, 玺, 保证, 批准, 象征, 标志 / vt. 封闭, 盖印, 盖章 / vi. 猎海豹	si:l
TOEFL_2661	seaway	n. 海上航道	[经] 海运航线	'si:wei
TOEFL_6415	secretin	n. 分泌素	n. 促胰液素 / [化] 肠促胰液肽; 胰泌素	si'kri:tn
TOEFL_3470	seemingly	adv. 表面上地	adv. 看来似乎, 表面上看来	'si:miŋli
TOEFL_2553	segment	n. 段, 节	n. 片段, 部分, 分节, 段 / v. 分割, 分裂 / [计] 段	'segmәnt
TOEFL_334	sell	v. 出售,卖	vt. 卖, 背叛, 销售, 出卖 / vi. 卖, 销售 / n. 卖, 推销术, 失望	sel
TOEFL_4290	seller	n. 售货者	n. 销售者 / [化] 卖方	'selә
TOEFL_6208	semimolten	adj. 半熔的	半熔化的	semɪ'mɒltən
TOEFL_6244	seminar	n. 研究会,讨论发表会	n. 研究班, 专题讨论会 / [经] 讨论会, 专家讨论会	'seminɑ:
TOEFL_9863	semiotics	n. 符号学	n. 符号论, 症状学 / [计] 符号语言学; 形式语言学	.semi'ɒtiks
TOEFL_5353	Semitic	n. /a闪族人(语) (的)	a. 闪米特人的, 犹太人的	si'mitik, se'm-
TOEFL_8032	sensational	adj. 轰动的, 耸人听闻的	a. 使人感动的, 非常好的	sen'seiʃәnl
TOEFL_8378	sensationalism	n. 追求轰动效应, 感觉论	n. 故意使用的煽情手段, 耸人听闻的题材, 耸人听闻的手法, 危言耸听, 哗众取宠	sen'seiʃәnәliz(ә)m
TOEFL_9087	sentimentalism	n. 感情主义, 沉于情感	n. 感伤主义	,senti'mentəlizəm
TOEFL_6965	sentimentalized	v. 流于感伤,  变多愁善感	v. 伤感( sentimentalize的过去式和过去分词 )	ˌsentiˈmentəlaizd
TOEFL_10032	sequential	adj. 序列的； 连续的； 随之而来的	a. 继续的, 后果的 / [计] 顺序的	si'kwenʃәl
TOEFL_5298	sequoia	n. [植] 美洲杉	n. 红杉	si'kwɔiә
TOEFL_3694	shaft	n. 柄，杆	n. 轴, 箭杆, 矛, 矿井 / vt. 装杆于, 利用	ʃæft
TOEFL_7844	shapeless	adj. 不成形的, 无定形的	a. 无形状的, 不定形的, 破相的, 不象样的, 不匀称的	'ʃeiplis
TOEFL_9998	sheath	n. 鞘， 外壳； 套； 护皮； 紧身连衣裙	n. 鞘, 叶鞘, 翅鞘 / [化] 护套	ʃi:θ
TOEFL_1823	sheep	n. 羊,绵羊	n. 羊, 胆小者	ʃi:p
TOEFL_2352	sheer	a&ad. 十足的，陡峭的	a. 绝对的, 全然的, 纯粹的, 透明的, 峻峭的 / vi. 偏转, 偏航 / vt. 使急转向, 使偏航 / adv. 完全, 全然, 峻峭 / n. 偏航	ʃiә
TOEFL_1402	sheet	n. (一)片,(一)张	n. 床单, 张, 纸张, 印刷品, 裹尸布, 薄片 / vt. 盖上被单, 遍布 / vi. 大片落下 / a. 片状的, 成薄片的 / [计] 工作表	ʃi:t
TOEFL_3410	shellfish	n. 贝, 甲壳类动物	n. 贝, 甲壳类水生物 / [医] 牡蛎	'ʃelfiʃ
TOEFL_814	ship	n. 船； v. 航运,载运	n. 船, 舰 / vt. 以船运送, 装船, 运送 / vi. 上船, 乘船	ʃip
TOEFL_7295	shipwright	n. 造船者	n. 造船木匠	'ʃiprait
TOEFL_3717	shoe	n. 鞋	n. 鞋, 靴, 外胎 / vt. 给...穿鞋, 为马钉蹄铁	ʃu:
TOEFL_3230	shortly	adv. 立刻, 马上	adv. 不久, 简短, 唐突地	'ʃɒ:tli
TOEFL_8147	shortness	n. 短缺	n. 短小, 简略, 不足 / [化] 脆性; 蓝脆性; 冷脆性	'ʃɒ:tnis
TOEFL_6879	Shoshone	n. 美国休休尼族印第安人;休休尼语	n. 美国肖松尼族印第安人；肖松尼语 / a. 肖松尼人的；肖松尼语的（等于Shoshoni）	ʃəu'ʃəuni
TOEFL_10042	sidebar	n. 补充报道	n. 其他选项,工具条	'saidbɑ:(r)
TOEFL_4339	sideways	a&ad. 旁的, 横向的	adv. 向旁边, 向侧面地 / a. 旁边的, 向侧面的	'saidweiz
TOEFL_4600	sierra	n. [地]齿状山脊, [鱼]马鲛	n. 呈齿状起伏的山脉	si'єәrә
